route_date,route_name,route_link,bus_name,bus_type,departing_time,duration,reaching_time,departure_place,destination_place,star_rating,number_of_customer_reviews,price,deal_price,seats_available,window_seats
19-Sep-2024,Amritsar to Chandigarh,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),09:30,04h 20m,13:50,"Counter no-07,bus stand,amritsar",Sector 43 isbt bus stand chan...,3.6,67.0,571.0,0.0,42.0,20.0
19-Sep-2024,Amritsar to Chandigarh,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,Khurana Bus Service,Volvo A/C (2+2),11:10,04h 35m,15:45,City Center,43 Sector Bus Sector,4.0,86.0,567.0,467.0,33.0,14.0
19-Sep-2024,Amritsar to Chandigarh,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,Khurana Bus Service,Volvo A/C (2+2),11:10,04h 05m,15:15,City Center,MOHALI,3.3,,567.0,482.0,33.0,14.0
19-Sep-2024,Amritsar to Chandigarh,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),11:45,04h 25m,16:10,"Counter no-07,bus stand,amritsar",Sector 43 isbt bus stand chan...,3.1,69.0,552.0,0.0,45.0,22.0
19-Sep-2024,Amritsar to Chandigarh,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,City Land Travels,A/C Seater/Sleeper (2+1),22:40,04h 50m,03:30,Amritsar Railway Station Road,Sec 43,3.5,,488.0,0.0,31.0,9.0
19-Sep-2024,Amritsar to Chandigarh,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),12:30,04h 10m,16:40,"Counter no-07,bus stand,amritsar",Sector 43 isbt bus stand chan...,3.0,70.0,714.0,564.0,49.0,24.0
19-Sep-2024,Amritsar to Chandigarh,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:00,05h 30m,23:30,Hall Gate,Sec 43,3.5,,599.0,0.0,38.0,5.0
19-Sep-2024,Amritsar to Chandigarh,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:00,06h 20m,00:20,Hall Gate,Panchkula,3.5,,599.0,0.0,38.0,10.0
19-Sep-2024,Amritsar to Chandigarh,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,NueGo,Electric A/C Seater (2+2),18:15,04h 00m,22:15,Amritsar Railway Station,Opp ISBT Sec-43,4.3,163.0,446.0,424.0,44.0,20.0
19-Sep-2024,Amritsar to Chandigarh,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:30,04h 10m,23:40,Railway Station,Tribune Chowk Sector 31B,4.8,293.0,640.0,608.0,46.0,12.0
19-Sep-2024,Amritsar to Chandigarh,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:10,03h 20m,01:30,Railway Station,Sohana Gurdwara,3.7,,699.0,599.0,33.0,14.0
19-Sep-2024,Amritsar to Chandigarh,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:00,04h 25m,01:25,Railway Station,Tribune Chowk Sector 31B,4.7,92.0,640.0,608.0,41.0,12.0
19-Sep-2024,Amritsar to Chandigarh,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+1),21:00,04h 10m,01:10,Golden Temple Volvo Bus Service,Chandni Chowk,3.0,,886.0,0.0,39.0,6.0
19-Sep-2024,Amritsar to Chandigarh,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+1),21:00,02h 59m,23:59,Golden Temple Volvo Bus Service,MOHALI,3.0,,886.0,0.0,39.0,6.0
19-Sep-2024,Amritsar to Chandigarh,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,Everest Holidays,Volvo A/C Semi Sleeper (2+2),21:30,02h 29m,23:59,City Center,Chandni Chowk,3.5,,999.0,899.0,33.0,14.0
19-Sep-2024,Amritsar to Chandigarh,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,Laxmi holidays,VE A/C Sleeper (2+1),21:30,04h 45m,02:15,Railway Station,Tribune Chowk Sector 31B,4.4,56.0,760.0,722.0,36.0,12.0
19-Sep-2024,Amritsar to Chandigarh,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,Golden Temple Volvo Bus Service,Bharat Benz A/C Semi Sleeper (2+2),21:30,02h 25m,23:55,Golden Temple Volvo Bus Service,43 SECTOR ISBT CHANDIGARH,3.0,,850.0,0.0,32.0,15.0
19-Sep-2024,Amritsar to Chandigarh,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:00,04h 20m,02:20,Alpha One Mall,Tribune Chowk Sector 31B,4.7,19.0,762.0,724.0,35.0,12.0
19-Sep-2024,Amritsar to Chandigarh,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:30,04h 50m,03:20,Railway Station,Tribune Chowk Sector 31B,4.5,90.0,760.0,722.0,36.0,12.0
19-Sep-2024,Amritsar to Chandigarh,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,Raj Transport,Non AC Seater (2+3),05:25,04h 05m,09:30,Bus Stand,Mohali,,,285.0,0.0,51.0,
19-Sep-2024,Amritsar to Chandigarh,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),14:30,04h 35m,19:05,"Counter no-07,bus stand,amritsar",Sector 43 isbt bus stand chan...,2.8,61.0,600.0,0.0,49.0,24.0
19-Sep-2024,Amritsar to Chandigarh,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),21:50,03h 20m,01:10,Railway Station,Chandni Chowk,2.6,9.0,699.0,599.0,48.0,22.0
19-Sep-2024,Amritsar to Chandigarh,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:15,03h 10m,01:25,Railway Station,Sec 43,2.5,5.0,699.0,599.0,37.0,18.0
19-Sep-2024,Amritsar to Chandigarh,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,SPEED BUS,Volvo A/C Semi Sleeper (2+2),13:30,04h 00m,17:30,CITY CENTER,Sec 43,4.8,20.0,1299.0,0.0,41.0,20.0
19-Sep-2024,Amritsar to Chandigarh,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),18:15,05h 15m,23:30,Hall Gate,Sec 43 H.P. Petrol Pump oppos...,3.7,,1399.0,1329.0,34.0,5.0
19-Sep-2024,Amritsar to Chandigarh,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),19:30,04h 25m,23:55,Hall Gate,Sec 43 H.P. Petrol Pump oppos...,3.7,,999.0,0.0,28.0,4.0
19-Sep-2024,Amritsar to Chandigarh,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),21:30,02h 50m,00:20,Alpha One Mall,Chandigarh University Sahibza...,3.3,,1050.0,0.0,31.0,13.0
19-Sep-2024,Amritsar to Chandigarh,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),21:30,02h 27m,23:57,Alpha One Mall,Sec 43,2.1,6.0,1050.0,0.0,31.0,15.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,PEPSU (Punjab) - 67161,Volvo AC Seater (2+2),06:10,11h 05m,17:15,"Bus Stand , Amritsar",ISBT Kashmiri Gate,3.2,,1269.0,0.0,36.0,17.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,PEPSU (Punjab) - 67096,Volvo AC Seater (2+2),12:15,11h 00m,23:15,"Bus Stand , Amritsar",ISBT Kashmiri Gate,2.6,16.0,1269.0,0.0,37.0,18.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,PEPSU (Punjab) - 67098,Volvo AC Seater (2+2),15:50,11h 35m,03:25,"Bus Stand , Amritsar",ISBT Kashmiri Gate,3.3,11.0,1269.0,0.0,36.0,17.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:30,08h 55m,06:25,Railway Station,ISBT Kashmiri Gate,4.6,326.0,600.0,0.0,42.0,9.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:30,09h 15m,04:45,Railway Station,ISBT Kashmiri Gate,4.4,540.0,640.0,608.0,42.0,11.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,R S YADAV SMART BUS PRIVATE LIMITED,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),21:25,08h 25m,05:50,Alpha One Mall,Karnal bypass (delhi),4.5,301.0,640.0,608.0,32.0,9.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,AdMuskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),21:50,07h 40m,05:30,Railway Station,Karnal Bye Pass,4.3,174.0,699.0,599.0,42.0,18.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:30,08h 15m,06:45,Railway Station,ISBT Kashmiri Gate,4.5,276.0,600.0,0.0,42.0,10.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,Yolo Bus,VE A/C Seater / Sleeper (2+1),22:11,08h 17m,06:28,Alpha One Mall,ISBT Kashmiri Gate,4.4,486.0,600.0,0.0,29.0,10.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,Yolo Bus,VE A/C Seater / Sleeper (2+1),19:56,09h 04m,05:00,Alpha One Mall,ISBT Kashmiri Gate,4.4,409.0,600.0,0.0,30.0,10.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,AdFlixBus,Bharat Benz A/C Sleeper (2+1),22:00,08h 55m,06:55,Amritsar (ISBT/Mahan Singh Gate),ISBT Kashmiri Gate,3.0,5.0,1246.0,0.0,12.0,5.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:00,08h 00m,07:00,Railway Station,ISBT Kashmiri Gate,4.4,347.0,600.0,0.0,42.0,9.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,Laxmi holidays,VE A/C Sleeper (2+1),21:30,09h 15m,06:45,Railway Station,ISBT Kashmiri Gate,4.4,342.0,760.0,722.0,36.0,12.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,Zingbus Plus,Scania Multi-Axle AC Semi Sleeper (2+2),21:10,10h 15m,07:25,Railway Station,ISBT Kashmiri Gate,4.2,267.0,613.0,536.0,30.0,14.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:30,09h 00m,07:30,Railway Station,ISBT Kashmiri Gate,4.3,583.0,760.0,722.0,36.0,12.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:00,09h 20m,06:20,Railway Station,ISBT Kashmiri Gate,4.3,525.0,640.0,608.0,42.0,12.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:15,08h 45m,06:00,Railway Station,ISBT Kashmiri Gate,4.4,212.0,600.0,0.0,42.0,7.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),21:50,09h 10m,07:00,Railway Station,ISBT Kashmiri Gate,4.2,590.0,762.0,724.0,36.0,12.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:45,08h 50m,05:35,Railway Station,ISBT Kashmiri Gate,4.4,158.0,600.0,0.0,42.0,10.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),21:20,07h 50m,05:10,Railway Station,ISBT Kashmiri Gate,4.1,285.0,600.0,0.0,34.0,
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:45,08h 25m,07:10,Railway Station,ISBT Kashmiri Gate,4.3,89.0,625.0,0.0,36.0,10.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:10,07h 55m,06:05,Railway Station,ISBT Kashmiri Gate,4.3,80.0,699.0,599.0,33.0,14.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,Zingbus Plus,A/C Seater / Sleeper (2+1),20:20,10h 20m,06:40,Railway Station,ISBT Kashmiri Gate,4.7,79.0,613.0,536.0,31.0,10.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),20:45,08h 35m,05:20,Railway Station,ISBT Kashmiri Gate,3.7,123.0,599.0,499.0,24.0,11.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),21:00,08h 20m,05:20,Railway Station,ISBT Kashmiri Gate,3.8,276.0,649.0,549.0,32.0,12.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,08h 40m,06:40,Railway Station,ISBT Kashmiri Gate,4.2,151.0,600.0,0.0,35.0,12.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:15,08h 05m,06:20,Railway Station,ISBT Kashmiri Gate,3.9,301.0,699.0,599.0,37.0,16.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),19:45,08h 55m,04:40,Railway Station,ISBT Kashmiri Gate,4.4,48.0,650.0,0.0,35.0,10.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:30,08h 20m,06:50,Railway Station,ISBT Kashmiri Gate,3.8,8.0,699.0,599.0,36.0,2.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,ADTC tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:45,07h 30m,05:15,Railway Station,ISBT Kashmiri Gate,3.7,87.0,600.0,0.0,30.0,10.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,City Land Travels,A/C Seater/Sleeper (2+1),22:50,08h 40m,07:30,Alpha One Mall,ISBT Kashmiri Gate,3.8,16.0,488.0,0.0,31.0,9.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:30,09h 15m,05:45,Railway Station,ISBT Kashmiri Gate,4.4,35.0,650.0,0.0,38.0,12.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,NueGo,Electric A/C Seater (2+2),05:35,08h 50m,14:25,Alpha One Mall,ISBT Kashmiri Gate,3.2,72.0,699.0,664.0,31.0,13.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),21:45,08h 40m,06:25,Railway Station,ISBT Kashmiri Gate,3.9,14.0,650.0,0.0,38.0,11.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:30,08h 20m,06:50,Railway Station,ISBT Kashmiri Gate,2.7,58.0,649.0,549.0,33.0,13.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,K.S Travels,A/C Semi Sleeper / Sleeper (2+2),22:30,07h 00m,05:30,Alpha One Mall,ISBT Kashmiri Gate,3.4,21.0,1000.0,0.0,52.0,2.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:40,07h 50m,06:30,Railway Station,ISBT Kashmiri Gate,2.8,132.0,599.0,499.0,34.0,13.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),23:05,08h 50m,07:55,Shop no.4 opp. London street ...,ISBT Kashmiri Gate,2.5,79.0,599.0,0.0,22.0,9.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+2),23:05,08h 05m,07:10,Alpha One Mall,Karnal Bypass,2.9,93.0,686.0,561.0,39.0,20.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),22:50,08h 25m,07:15,Shop no.4 opp. London street ...,Red fort (delhi),2.0,18.0,699.0,0.0,40.0,2.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,Kedara Bus,A/C Seater / Sleeper (2+1),21:00,08h 15m,05:15,Alpha One Mall,ISBT Kashmiri Gate,4.1,50.0,799.0,0.0,36.0,9.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,NueGo,Electric A/C Seater (2+2),22:35,09h 50m,08:25,Alpha One Mall,ISBT Kashmiri Gate,3.3,,630.0,599.0,43.0,19.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,SHREE SATGURU TRAVELS,A/C Seater / Sleeper (2+2),22:05,07h 40m,05:45,Railway Station,Karnal Bypass,2.9,49.0,999.0,0.0,38.0,19.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,NueGo,Electric A/C Seater (2+2),11:05,10h 00m,21:05,Alpha One Mall,ISBT Kashmiri Gate,2.7,18.0,630.0,599.0,39.0,17.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,CALL2TRIP,A/C Seater / Sleeper (2+2),22:25,07h 45m,06:10,Amritsar Railway Station,RedFort near Nagpal Daily,2.8,,799.0,0.0,18.0,9.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+1),22:30,08h 30m,07:00,Alpha One Mall,Karnal Bypass,2.8,,886.0,0.0,44.0,12.0
20-Sep-2024,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,Banjara Satguru Travels,A/C Seater / Sleeper (2+1),22:45,08h 25m,07:10,Shop no.4 opp. London street ...,Red fort (delhi),2.4,,699.0,0.0,38.0,6.0
20-Sep-2024,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,PEPSU (Punjab) - 67161,Volvo AC Seater (2+2),06:10,11h 55m,18:05,"Bus Stand , Amritsar",Terminal-3,4.6,,1392.0,0.0,36.0,17.0
20-Sep-2024,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,PEPSU (Punjab) - 67096,Volvo AC Seater (2+2),12:15,11h 50m,00:05,"Bus Stand , Amritsar",Terminal-3,4.6,,1392.0,0.0,37.0,18.0
20-Sep-2024,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,PEPSU (Punjab) - 67098,Volvo AC Seater (2+2),15:50,12h 15m,04:05,"Bus Stand , Amritsar",Terminal-3,4.6,4.0,1392.0,0.0,36.0,17.0
20-Sep-2024,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),05:00,11h 00m,16:00,Pick by shared cab from amrit...,"Igi, terminal-3, departure ga...",4.6,,2500.0,0.0,51.0,23.0
20-Sep-2024,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),10:00,11h 00m,21:00,Pick by shared cab from amrit...,"Igi, terminal-3, departure ga...",4.6,,2500.0,0.0,44.0,22.0
20-Sep-2024,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),08:00,11h 00m,19:00,Pick by shared cab from amrit...,"Igi, terminal-3, departure ga...",4.6,,3000.0,0.0,42.0,28.0
20-Sep-2024,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),18:00,11h 00m,05:00,Pick by shared cab from amrit...,"Igi, terminal-3, departure ga...",4.6,,2500.0,0.0,28.0,10.0
20-Sep-2024,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),21:55,11h 00m,08:55,Pick by shared cab from amrit...,"Igi, terminal-3, departure ga...",4.6,,2500.0,0.0,30.0,10.0
20-Sep-2024,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),12:00,11h 00m,23:00,Pick by shared cab from amrit...,"Igi, terminal-3, departure ga...",4.6,,3000.0,0.0,42.0,28.0
20-Sep-2024,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),10:03,11h 05m,21:08,Pick by shared cab from amrit...,"Igi, terminal-3, departure ga...",4.6,,2500.0,0.0,44.0,22.0
20-Sep-2024,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),08:03,11h 00m,19:03,Pick by shared cab from amrit...,"Igi, terminal-3, departure ga...",4.6,,3000.0,0.0,42.0,28.0
20-Sep-2024,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),20:00,13h 00m,09:00,Pick by shared cab from amrit...,"Igi, terminal-3, departure ga...",4.6,,2500.0,0.0,44.0,22.0
20-Sep-2024,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),14:00,10h 30m,00:30,Pick by shared cab from amrit...,"Igi, terminal-3, departure ga...",4.6,,3000.0,0.0,44.0,20.0
20-Sep-2024,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),10:00,13h 10m,23:10,Pick by shared cab from amrit...,"Igi, terminal-3, departure ga...",4.6,,2500.0,0.0,44.0,22.0
20-Sep-2024,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),18:00,10h 30m,04:30,Pick by shared cab from amrit...,"Igi, terminal-3, departure ga...",4.6,,3000.0,0.0,30.0,10.0
20-Sep-2024,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),16:00,10h 30m,02:30,Pick by shared cab from amrit...,"Igi, terminal-3, departure ga...",4.6,,3300.0,0.0,51.0,23.0
20-Sep-2024,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),12:00,13h 10m,01:10,Pick by shared cab from amrit...,"Igi, terminal-3, departure ga...",4.6,,3000.0,0.0,42.0,28.0
20-Sep-2024,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),10:00,11h 00m,21:00,Pick by shared cab from amrit...,"Igi, terminal-3, departure ga...",4.6,,3850.0,0.0,40.0,14.0
20-Sep-2024,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),12:00,11h 00m,23:00,Pick by shared cab from amrit...,"Igi, terminal-3, departure ga...",4.6,,3850.0,0.0,25.0,6.0
20-Sep-2024,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),21:55,13h 00m,10:55,Pick by shared cab from amrit...,"Igi, terminal-3, departure ga...",4.6,,3300.0,0.0,51.0,25.0
20-Sep-2024,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),10:00,13h 00m,23:00,Pick by shared cab from amrit...,"Igi, terminal-3, departure ga...",4.6,,3300.0,0.0,44.0,20.0
